humanID,opponent,turn,condition,cooperation
pjpakqdv,dqn,5,ai,2
pjpakqdv,dqn,6,ai,2
pjpakqdv,dqn,7,ai,2
pjpakqdv,dqn,8,ai,2
pjpakqdv,dqn,9,ai,2
pjpakqdv,dqn,0,ai,2
pjpakqdv,dqn,1,ai,2
pjpakqdv,dqn,2,ai,2
pjpakqdv,dqn,3,ai,2
pjpakqdv,dqn,4,ai,2
pjpakqdv,dqn,5,ai,2
pjpakqdv,dqn,6,ai,2
pjpakqdv,dqn,7,ai,2
pjpakqdv,dqn,8,ai,2
pjpakqdv,dqn,9,ai,2
pjpakqdv,dqn,0,ai,2
pjpakqdv,dqn,1,ai,2
pjpakqdv,dqn,2,ai,2
pjpakqdv,dqn,3,ai,2
pjpakqdv,dqn,4,ai,2
pjpakqdv,dqn,5,ai,2
pjpakqdv,dqn,6,ai,2
pjpakqdv,dqn,7,ai,2
pjpakqdv,dqn,8,ai,2
pjpakqdv,dqn,9,ai,2
bzzullw,dqn,0,ai,2
bzzullw,dqn,1,ai,2
bzzullw,dqn,2,ai,1
bzzullw,dqn,3,ai,2
bzzullw,dqn,4,ai,1
bzzullw,dqn,5,ai,1
bzzullw,dqn,6,ai,2
bzzullw,dqn,7,ai,2
bzzullw,dqn,8,ai,2
bzzullw,dqn,9,ai,1
bzzullw,dqn,0,ai,1
bzzullw,dqn,1,ai,2
bzzullw,dqn,2,ai,2
bzzullw,dqn,3,ai,1
bzzullw,dqn,4,ai,1
bzzullw,dqn,5,ai,2
bzzullw,dqn,6,ai,1
bzzullw,dqn,7,ai,1
bzzullw,dqn,8,ai,2
bzzullw,dqn,9,ai,1
bzzullw,dqn,0,ai,1
bzzullw,dqn,1,ai,1
bzzullw,dqn,2,ai,2
bzzullw,dqn,3,ai,1
bzzullw,dqn,4,ai,2
bzzullw,dqn,5,ai,1
bzzullw,dqn,6,ai,2
bzzullw,dqn,7,ai,1
bzzullw,dqn,8,ai,1
bzzullw,dqn,9,ai,1
geppzq,dqn,0,ai,2
geppzq,dqn,1,ai,2
geppzq,dqn,2,ai,2
geppzq,dqn,3,ai,2
geppzq,dqn,4,ai,2
geppzq,dqn,5,ai,2
geppzq,dqn,6,ai,2
geppzq,dqn,7,ai,2
geppzq,dqn,8,ai,2
geppzq,dqn,9,ai,2
geppzq,dqn,0,ai,2
geppzq,dqn,1,ai,2
geppzq,dqn,2,ai,2
geppzq,dqn,3,ai,2
geppzq,dqn,4,ai,2
geppzq,dqn,5,ai,2
geppzq,dqn,6,ai,2
geppzq,dqn,7,ai,2
geppzq,dqn,8,ai,2
geppzq,dqn,9,ai,2
geppzq,dqn,0,ai,2
geppzq,dqn,1,ai,2
geppzq,dqn,2,ai,2
geppzq,dqn,3,ai,2
geppzq,dqn,4,ai,2
geppzq,dqn,5,ai,2
geppzq,dqn,6,ai,2
geppzq,dqn,7,ai,2
geppzq,dqn,8,ai,2
geppzq,dqn,9,ai,2
sihltg,dqn,0,ai,1
sihltg,dqn,1,ai,2
sihltg,dqn,2,ai,1
sihltg,dqn,3,ai,2
sihltg,dqn,4,ai,1
sihltg,dqn,5,ai,2
sihltg,dqn,6,ai,1
sihltg,dqn,7,ai,1
sihltg,dqn,8,ai,2
sihltg,dqn,9,ai,2
sihltg,dqn,0,ai,1
sihltg,dqn,1,ai,1
sihltg,dqn,2,ai,2
sihltg,dqn,3,ai,1
sihltg,dqn,4,ai,2
sihltg,dqn,5,ai,1
sihltg,dqn,6,ai,1
sihltg,dqn,7,ai,2
sihltg,dqn,8,ai,1
sihltg,dqn,9,ai,1
sihltg,dqn,0,ai,1
sihltg,dqn,1,ai,1
sihltg,dqn,2,ai,2
sihltg,dqn,3,ai,1
sihltg,dqn,4,ai,2
sihltg,dqn,5,ai,1
sihltg,dqn,6,ai,1
sihltg,dqn,7,ai,2
sihltg,dqn,8,ai,1
sihltg,dqn,9,ai,1
rouazceb,dqn,0,ai,2
rouazceb,dqn,1,ai,2
rouazceb,dqn,2,ai,2
rouazceb,dqn,3,ai,1
rouazceb,dqn,4,ai,1
rouazceb,dqn,5,ai,1
rouazceb,dqn,6,ai,2
rouazceb,dqn,7,ai,2
rouazceb,dqn,8,ai,1
rouazceb,dqn,9,ai,2
rouazceb,dqn,0,ai,2
rouazceb,dqn,1,ai,2
rouazceb,dqn,2,ai,2
rouazceb,dqn,3,ai,2
rouazceb,dqn,4,ai,2
rouazceb,dqn,5,ai,2
rouazceb,dqn,6,ai,2
rouazceb,dqn,7,ai,2
rouazceb,dqn,8,ai,2
rouazceb,dqn,9,ai,1
rouazceb,dqn,0,ai,1
rouazceb,dqn,1,ai,1
rouazceb,dqn,2,ai,1
rouazceb,dqn,3,ai,1
rouazceb,dqn,4,ai,1
rouazceb,dqn,5,ai,1
rouazceb,dqn,6,ai,1
rouazceb,dqn,7,ai,1
rouazceb,dqn,8,ai,2
rouazceb,dqn,9,ai,2
orlxiwdp,dqn,0,ai,2
orlxiwdp,dqn,1,ai,2
orlxiwdp,dqn,2,ai,2
orlxiwdp,dqn,3,ai,2
orlxiwdp,dqn,4,ai,2
orlxiwdp,dqn,5,ai,2
orlxiwdp,dqn,6,ai,2
orlxiwdp,dqn,7,ai,2
orlxiwdp,dqn,8,ai,2
orlxiwdp,dqn,9,ai,2
orlxiwdp,dqn,0,ai,2
orlxiwdp,dqn,1,ai,2
orlxiwdp,dqn,2,ai,1
orlxiwdp,dqn,3,ai,1
orlxiwdp,dqn,4,ai,1
orlxiwdp,dqn,5,ai,1
orlxiwdp,dqn,6,ai,1
orlxiwdp,dqn,7,ai,1
orlxiwdp,dqn,8,ai,1
orlxiwdp,dqn,9,ai,1
orlxiwdp,dqn,0,ai,2
orlxiwdp,dqn,1,ai,1
orlxiwdp,dqn,2,ai,1
orlxiwdp,dqn,3,ai,1
orlxiwdp,dqn,4,ai,1
orlxiwdp,dqn,5,ai,1
orlxiwdp,dqn,6,ai,1
orlxiwdp,dqn,7,ai,1
orlxiwdp,dqn,8,ai,1
orlxiwdp,dqn,9,ai,1
djrcvbye,dqn,0,ai,2
djrcvbye,dqn,1,ai,2
djrcvbye,dqn,2,ai,2
djrcvbye,dqn,3,ai,2
djrcvbye,dqn,4,ai,2
djrcvbye,dqn,5,ai,2
djrcvbye,dqn,6,ai,2
djrcvbye,dqn,7,ai,2
djrcvbye,dqn,8,ai,2
djrcvbye,dqn,9,ai,2
djrcvbye,dqn,0,ai,1
djrcvbye,dqn,1,ai,1
djrcvbye,dqn,2,ai,1
djrcvbye,dqn,3,ai,1
djrcvbye,dqn,4,ai,1
djrcvbye,dqn,5,ai,1
djrcvbye,dqn,6,ai,1
djrcvbye,dqn,7,ai,1
djrcvbye,dqn,8,ai,1
djrcvbye,dqn,9,ai,1
djrcvbye,dqn,0,ai,2
djrcvbye,dqn,1,ai,2
djrcvbye,dqn,2,ai,2
djrcvbye,dqn,3,ai,2
djrcvbye,dqn,4,ai,2
djrcvbye,dqn,5,ai,2
djrcvbye,dqn,6,ai,2
djrcvbye,dqn,7,ai,2
djrcvbye,dqn,8,ai,2
djrcvbye,dqn,9,ai,2
kncgrkb,dqn,0,ai,2
kncgrkb,dqn,1,ai,2
kncgrkb,dqn,2,ai,2
kncgrkb,dqn,3,ai,2
kncgrkb,dqn,4,ai,1
kncgrkb,dqn,5,ai,1
kncgrkb,dqn,6,ai,1
kncgrkb,dqn,7,ai,1
kncgrkb,dqn,8,ai,1
kncgrkb,dqn,9,ai,1
kncgrkb,dqn,0,ai,1
kncgrkb,dqn,1,ai,1
kncgrkb,dqn,2,ai,1
kncgrkb,dqn,3,ai,1
kncgrkb,dqn,4,ai,1
kncgrkb,dqn,5,ai,1
kncgrkb,dqn,6,ai,1
kncgrkb,dqn,7,ai,1
kncgrkb,dqn,8,ai,1
kncgrkb,dqn,9,ai,1
kncgrkb,dqn,0,ai,1
kncgrkb,dqn,1,ai,1
kncgrkb,dqn,2,ai,1
kncgrkb,dqn,3,ai,1
kncgrkb,dqn,4,ai,1
kncgrkb,dqn,5,ai,1
kncgrkb,dqn,6,ai,1
kncgrkb,dqn,7,ai,1
kncgrkb,dqn,8,ai,1
kncgrkb,dqn,9,ai,1
wctcacut,dqn,0,ai,1
wctcacut,dqn,1,ai,1
wctcacut,dqn,2,ai,1
wctcacut,dqn,3,ai,1
wctcacut,dqn,4,ai,1
wctcacut,dqn,5,ai,1
wctcacut,dqn,6,ai,1
wctcacut,dqn,7,ai,1
wctcacut,dqn,8,ai,1
wctcacut,dqn,9,ai,1
wctcacut,dqn,0,ai,1
wctcacut,dqn,1,ai,1
wctcacut,dqn,2,ai,1
wctcacut,dqn,3,ai,1
wctcacut,dqn,4,ai,1
wctcacut,dqn,5,ai,1
wctcacut,dqn,6,ai,1
wctcacut,dqn,7,ai,1
wctcacut,dqn,8,ai,1
wctcacut,dqn,9,ai,1
wctcacut,dqn,0,ai,1
wctcacut,dqn,1,ai,1
wctcacut,dqn,2,ai,1
wctcacut,dqn,3,ai,1
wctcacut,dqn,4,ai,1
wctcacut,dqn,5,ai,1
wctcacut,dqn,6,ai,1
wctcacut,dqn,7,ai,1
wctcacut,dqn,8,ai,1
wctcacut,dqn,9,ai,1
vxgae,vpg,0,ai,2
vxgae,vpg,1,ai,1
vxgae,vpg,2,ai,1
vxgae,vpg,3,ai,1
vxgae,vpg,4,ai,1
vxgae,vpg,5,ai,1
vxgae,vpg,6,ai,1
vxgae,vpg,7,ai,2
vxgae,vpg,8,ai,2
vxgae,vpg,9,ai,1
vxgae,vpg,0,ai,1
vxgae,vpg,1,ai,1
vxgae,vpg,2,ai,1
vxgae,vpg,3,ai,1
vxgae,vpg,4,ai,1
vxgae,vpg,5,ai,1
vxgae,vpg,6,ai,2
vxgae,vpg,7,ai,1
vxgae,vpg,8,ai,1
vxgae,vpg,9,ai,2
vxgae,vpg,0,ai,2
vxgae,vpg,1,ai,1
vxgae,vpg,2,ai,1
vxgae,vpg,3,ai,1
vxgae,vpg,4,ai,1
vxgae,vpg,5,ai,1
vxgae,vpg,6,ai,1
vxgae,vpg,7,ai,2
vxgae,vpg,8,ai,1
vxgae,vpg,9,ai,1
sakwqjh,vpg,0,ai,1
sakwqjh,vpg,1,ai,1
sakwqjh,vpg,2,ai,2
sakwqjh,vpg,3,ai,2
sakwqjh,vpg,4,ai,1
sakwqjh,vpg,5,ai,2
sakwqjh,vpg,6,ai,2
sakwqjh,vpg,7,ai,2
sakwqjh,vpg,8,ai,2
sakwqjh,vpg,9,ai,1
sakwqjh,vpg,0,ai,2
sakwqjh,vpg,1,ai,2
sakwqjh,vpg,2,ai,2
sakwqjh,vpg,3,ai,2
sakwqjh,vpg,4,ai,1
sakwqjh,vpg,5,ai,2
sakwqjh,vpg,6,ai,1
sakwqjh,vpg,7,ai,1
sakwqjh,vpg,8,ai,2
sakwqjh,vpg,9,ai,1
sakwqjh,vpg,0,ai,2
sakwqjh,vpg,1,ai,2
sakwqjh,vpg,2,ai,1
sakwqjh,vpg,3,ai,2
sakwqjh,vpg,4,ai,2
sakwqjh,vpg,5,ai,2
sakwqjh,vpg,6,ai,2
sakwqjh,vpg,7,ai,2
sakwqjh,vpg,8,ai,2
sakwqjh,vpg,9,ai,2
fidwdup,vpg,0,ai,1
fidwdup,vpg,1,ai,2
fidwdup,vpg,2,ai,1
fidwdup,vpg,3,ai,1
fidwdup,vpg,4,ai,1
fidwdup,vpg,5,ai,1
fidwdup,vpg,6,ai,1
fidwdup,vpg,7,ai,1
fidwdup,vpg,8,ai,1
fidwdup,vpg,9,ai,1
fidwdup,vpg,0,ai,1
fidwdup,vpg,1,ai,2
fidwdup,vpg,2,ai,2
fidwdup,vpg,3,ai,2
fidwdup,vpg,4,ai,1
fidwdup,vpg,5,ai,1
fidwdup,vpg,6,ai,2
fidwdup,vpg,7,ai,2
fidwdup,vpg,8,ai,1
fidwdup,vpg,9,ai,2
fidwdup,vpg,0,ai,2
fidwdup,vpg,1,ai,1
fidwdup,vpg,2,ai,2
fidwdup,vpg,3,ai,1
fidwdup,vpg,4,ai,1
fidwdup,vpg,5,ai,2
fidwdup,vpg,6,ai,2
fidwdup,vpg,7,ai,1
fidwdup,vpg,8,ai,1
fidwdup,vpg,9,ai,1
smguk,vpg,0,ai,1
smguk,vpg,1,ai,2
smguk,vpg,2,ai,2
smguk,vpg,3,ai,1
smguk,vpg,4,ai,1
smguk,vpg,5,ai,1
smguk,vpg,6,ai,1
smguk,vpg,7,ai,1
smguk,vpg,8,ai,1
smguk,vpg,9,ai,2
smguk,vpg,0,ai,2
smguk,vpg,1,ai,1
smguk,vpg,2,ai,1
smguk,vpg,3,ai,2
smguk,vpg,4,ai,1
smguk,vpg,5,ai,1
smguk,vpg,6,ai,2
smguk,vpg,7,ai,1
smguk,vpg,8,ai,2
smguk,vpg,9,ai,1
smguk,vpg,0,ai,2
smguk,vpg,1,ai,2
smguk,vpg,2,ai,2
smguk,vpg,3,ai,1
smguk,vpg,4,ai,2
smguk,vpg,5,ai,2
smguk,vpg,6,ai,2
smguk,vpg,7,ai,1
smguk,vpg,8,ai,2
smguk,vpg,9,ai,2
vvabpckp,vpg,0,ai,2
vvabpckp,vpg,1,ai,2
vvabpckp,vpg,2,ai,2
vvabpckp,vpg,3,ai,2
vvabpckp,vpg,4,ai,2
vvabpckp,vpg,5,ai,1
vvabpckp,vpg,6,ai,2
vvabpckp,vpg,7,ai,2
vvabpckp,vpg,8,ai,2
vvabpckp,vpg,9,ai,2
vvabpckp,vpg,0,ai,1
vvabpckp,vpg,1,ai,2
vvabpckp,vpg,2,ai,1
vvabpckp,vpg,3,ai,1
vvabpckp,vpg,4,ai,1
vvabpckp,vpg,5,ai,1
vvabpckp,vpg,6,ai,2
vvabpckp,vpg,7,ai,1
vvabpckp,vpg,8,ai,1
vvabpckp,vpg,9,ai,1
vvabpckp,vpg,0,ai,1
vvabpckp,vpg,1,ai,2
vvabpckp,vpg,2,ai,2
vvabpckp,vpg,3,ai,2
vvabpckp,vpg,4,ai,2
vvabpckp,vpg,5,ai,2
vvabpckp,vpg,6,ai,1
vvabpckp,vpg,7,ai,1
vvabpckp,vpg,8,ai,2
vvabpckp,vpg,9,ai,2
vvabpckp,vpg,0,ai,2
vvabpckp,vpg,1,ai,2
vvabpckp,vpg,2,ai,2
vvabpckp,vpg,3,ai,2
vvabpckp,vpg,4,ai,2
vvabpckp,vpg,5,ai,1
vvabpckp,vpg,6,ai,2
vvabpckp,vpg,7,ai,2
vvabpckp,vpg,8,ai,2
vvabpckp,vpg,9,ai,2
vvabpckp,vpg,0,ai,1
vvabpckp,vpg,1,ai,2
vvabpckp,vpg,2,ai,1
vvabpckp,vpg,3,ai,1
vvabpckp,vpg,4,ai,1
vvabpckp,vpg,5,ai,1
vvabpckp,vpg,6,ai,2
vvabpckp,vpg,7,ai,1
vvabpckp,vpg,8,ai,1
vvabpckp,vpg,9,ai,1
vvabpckp,vpg,0,ai,1
vvabpckp,vpg,1,ai,2
vvabpckp,vpg,2,ai,2
vvabpckp,vpg,3,ai,2
vvabpckp,vpg,4,ai,2
vvabpckp,vpg,5,ai,1
vvabpckp,vpg,6,ai,1
vvabpckp,vpg,7,ai,1
vvabpckp,vpg,8,ai,2
vvabpckp,vpg,9,ai,1
vvabpckp,vpg,0,ai,2
vvabpckp,vpg,1,ai,2
vvabpckp,vpg,2,ai,2
vvabpckp,vpg,3,ai,2
vvabpckp,vpg,4,ai,2
vvabpckp,vpg,5,ai,1
vvabpckp,vpg,6,ai,2
vvabpckp,vpg,7,ai,2
vvabpckp,vpg,8,ai,2
vvabpckp,vpg,9,ai,2
vvabpckp,vpg,0,ai,1
vvabpckp,vpg,1,ai,2
vvabpckp,vpg,2,ai,1
vvabpckp,vpg,3,ai,1
vvabpckp,vpg,4,ai,1
vvabpckp,vpg,5,ai,1
vvabpckp,vpg,6,ai,2
vvabpckp,vpg,7,ai,1
vvabpckp,vpg,8,ai,1
vvabpckp,vpg,9,ai,1
vvabpckp,vpg,0,ai,1
vvabpckp,vpg,1,ai,2
vvabpckp,vpg,2,ai,2
vvabpckp,vpg,3,ai,2
vvabpckp,vpg,4,ai,2
vvabpckp,vpg,5,ai,1
vvabpckp,vpg,6,ai,1
vvabpckp,vpg,7,ai,1
vvabpckp,vpg,8,ai,2
vvabpckp,vpg,9,ai,2
zbrwgevg,vpg,0,ai,1
zbrwgevg,vpg,1,ai,2
zbrwgevg,vpg,2,ai,2
zbrwgevg,vpg,3,ai,2
zbrwgevg,vpg,4,ai,2
zbrwgevg,vpg,5,ai,1
zbrwgevg,vpg,6,ai,1
zbrwgevg,vpg,7,ai,1
zbrwgevg,vpg,8,ai,1
zbrwgevg,vpg,9,ai,2
zbrwgevg,vpg,0,ai,1
zbrwgevg,vpg,1,ai,1
zbrwgevg,vpg,2,ai,2
zbrwgevg,vpg,3,ai,1
zbrwgevg,vpg,4,ai,1
zbrwgevg,vpg,5,ai,2
zbrwgevg,vpg,6,ai,2
zbrwgevg,vpg,7,ai,1
zbrwgevg,vpg,8,ai,1
zbrwgevg,vpg,9,ai,2
zbrwgevg,vpg,0,ai,1
zbrwgevg,vpg,1,ai,2
zbrwgevg,vpg,2,ai,2
zbrwgevg,vpg,3,ai,2
zbrwgevg,vpg,4,ai,2
zbrwgevg,vpg,5,ai,2
zbrwgevg,vpg,6,ai,2
zbrwgevg,vpg,7,ai,2
zbrwgevg,vpg,8,ai,2
zbrwgevg,vpg,9,ai,2
migtqw,vpg,0,ai,1
migtqw,vpg,1,ai,2
migtqw,vpg,2,ai,1
migtqw,vpg,3,ai,1
migtqw,vpg,4,ai,2
migtqw,vpg,5,ai,2
migtqw,vpg,6,ai,2
migtqw,vpg,7,ai,2
migtqw,vpg,8,ai,1
migtqw,vpg,9,ai,2
migtqw,vpg,0,ai,1
migtqw,vpg,1,ai,1
migtqw,vpg,2,ai,2
migtqw,vpg,3,ai,1
migtqw,vpg,4,ai,2
migtqw,vpg,5,ai,1
migtqw,vpg,6,ai,1
migtqw,vpg,7,ai,1
migtqw,vpg,8,ai,2
migtqw,vpg,9,ai,2
migtqw,vpg,0,ai,2
migtqw,vpg,1,ai,1
migtqw,vpg,2,ai,1
migtqw,vpg,3,ai,2
migtqw,vpg,4,ai,2
migtqw,vpg,5,ai,2
migtqw,vpg,6,ai,1
migtqw,vpg,7,ai,1
migtqw,vpg,8,ai,1
migtqw,vpg,9,ai,2
tturetu,vpg,0,ai,1
tturetu,vpg,1,ai,2
tturetu,vpg,2,ai,2
tturetu,vpg,3,ai,2
tturetu,vpg,4,ai,2
tturetu,vpg,5,ai,2
tturetu,vpg,6,ai,2
tturetu,vpg,7,ai,2
tturetu,vpg,8,ai,2
tturetu,vpg,9,ai,1
tturetu,vpg,0,ai,2
tturetu,vpg,1,ai,2
tturetu,vpg,2,ai,2
tturetu,vpg,3,ai,2
tturetu,vpg,4,ai,1
tturetu,vpg,5,ai,2
tturetu,vpg,6,ai,2
tturetu,vpg,7,ai,2
tturetu,vpg,8,ai,2
tturetu,vpg,9,ai,2
tturetu,vpg,0,ai,2
tturetu,vpg,1,ai,1
tturetu,vpg,2,ai,1
tturetu,vpg,3,ai,2
tturetu,vpg,4,ai,1
tturetu,vpg,5,ai,1
tturetu,vpg,6,ai,2
tturetu,vpg,7,ai,1
tturetu,vpg,8,ai,1
tturetu,vpg,9,ai,2
edcnoart,vpg,0,ai,2
edcnoart,vpg,1,ai,1
edcnoart,vpg,2,ai,2
edcnoart,vpg,3,ai,2
edcnoart,vpg,4,ai,1
edcnoart,vpg,5,ai,1
edcnoart,vpg,6,ai,2
edcnoart,vpg,7,ai,2
edcnoart,vpg,8,ai,1
edcnoart,vpg,9,ai,1
edcnoart,vpg,0,ai,1
edcnoart,vpg,1,ai,1
edcnoart,vpg,2,ai,2
edcnoart,vpg,3,ai,1
edcnoart,vpg,4,ai,1
edcnoart,vpg,5,ai,1
edcnoart,vpg,6,ai,2
edcnoart,vpg,7,ai,1
edcnoart,vpg,8,ai,1
edcnoart,vpg,9,ai,1
edcnoart,vpg,0,ai,2
edcnoart,vpg,1,ai,2
edcnoart,vpg,2,ai,2
edcnoart,vpg,3,ai,1
edcnoart,vpg,4,ai,2
edcnoart,vpg,5,ai,1
edcnoart,vpg,6,ai,1
edcnoart,vpg,7,ai,2
edcnoart,vpg,8,ai,1
edcnoart,vpg,9,ai,1
edcnoart,vpg,0,ai,2
edcnoart,vpg,1,ai,1
edcnoart,vpg,2,ai,2
edcnoart,vpg,3,ai,2
edcnoart,vpg,4,ai,1
edcnoart,vpg,5,ai,1
edcnoart,vpg,6,ai,2
edcnoart,vpg,7,ai,2
edcnoart,vpg,8,ai,1
edcnoart,vpg,9,ai,1
edcnoart,vpg,0,ai,1
edcnoart,vpg,1,ai,1
edcnoart,vpg,2,ai,2
edcnoart,vpg,3,ai,1
edcnoart,vpg,4,ai,1
edcnoart,vpg,5,ai,1
edcnoart,vpg,6,ai,2
edcnoart,vpg,7,ai,1
edcnoart,vpg,8,ai,1
edcnoart,vpg,9,ai,1
edcnoart,vpg,0,ai,2
edcnoart,vpg,1,ai,2
edcnoart,vpg,2,ai,2
edcnoart,vpg,3,ai,1
edcnoart,vpg,4,ai,2
edcnoart,vpg,5,ai,1
edcnoart,vpg,6,ai,1
edcnoart,vpg,7,ai,2
edcnoart,vpg,8,ai,1
edcnoart,vpg,9,ai,2
sfcyqet,vpg,0,ai,2
sfcyqet,vpg,1,ai,2
sfcyqet,vpg,2,ai,1
sfcyqet,vpg,3,ai,2
sfcyqet,vpg,4,ai,2
sfcyqet,vpg,5,ai,1
sfcyqet,vpg,6,ai,1
sfcyqet,vpg,7,ai,1
sfcyqet,vpg,8,ai,1
sfcyqet,vpg,9,ai,2
sfcyqet,vpg,0,ai,1
sfcyqet,vpg,1,ai,1
sfcyqet,vpg,2,ai,2
sfcyqet,vpg,3,ai,1
sfcyqet,vpg,4,ai,2
sfcyqet,vpg,5,ai,2
sfcyqet,vpg,6,ai,2
sfcyqet,vpg,7,ai,2
sfcyqet,vpg,8,ai,1
sfcyqet,vpg,9,ai,2
sfcyqet,vpg,0,ai,2
sfcyqet,vpg,1,ai,1
sfcyqet,vpg,2,ai,2
sfcyqet,vpg,3,ai,1
sfcyqet,vpg,4,ai,2
sfcyqet,vpg,5,ai,2
sfcyqet,vpg,6,ai,2
sfcyqet,vpg,7,ai,2
sfcyqet,vpg,8,ai,2
sfcyqet,vpg,9,ai,2
vgmjeyp,vpg,0,ai,2
vgmjeyp,vpg,1,ai,1
vgmjeyp,vpg,2,ai,2
vgmjeyp,vpg,3,ai,2
vgmjeyp,vpg,4,ai,1
vgmjeyp,vpg,5,ai,1
vgmjeyp,vpg,6,ai,2
vgmjeyp,vpg,7,ai,1
vgmjeyp,vpg,8,ai,1
vgmjeyp,vpg,9,ai,2
vgmjeyp,vpg,0,ai,1
vgmjeyp,vpg,1,ai,1
vgmjeyp,vpg,2,ai,1
vgmjeyp,vpg,3,ai,2
vgmjeyp,vpg,4,ai,2
vgmjeyp,vpg,5,ai,2
vgmjeyp,vpg,6,ai,1
vgmjeyp,vpg,7,ai,2
vgmjeyp,vpg,8,ai,2
vgmjeyp,vpg,9,ai,1
vgmjeyp,vpg,0,ai,1
vgmjeyp,vpg,1,ai,1
vgmjeyp,vpg,2,ai,1
vgmjeyp,vpg,3,ai,1
vgmjeyp,vpg,4,ai,2
vgmjeyp,vpg,5,ai,2
vgmjeyp,vpg,6,ai,2
vgmjeyp,vpg,7,ai,2
vgmjeyp,vpg,8,ai,1
vgmjeyp,vpg,9,ai,1
yuiajvue,vpg,0,ai,2
yuiajvue,vpg,1,ai,1
yuiajvue,vpg,2,ai,1
yuiajvue,vpg,3,ai,1
yuiajvue,vpg,4,ai,2
yuiajvue,vpg,5,ai,1
yuiajvue,vpg,6,ai,1
yuiajvue,vpg,7,ai,1
yuiajvue,vpg,8,ai,1
yuiajvue,vpg,9,ai,1
yuiajvue,vpg,0,ai,1
yuiajvue,vpg,1,ai,1
yuiajvue,vpg,2,ai,1
yuiajvue,vpg,3,ai,1
yuiajvue,vpg,4,ai,2
yuiajvue,vpg,5,ai,2
yuiajvue,vpg,6,ai,1
yuiajvue,vpg,7,ai,1
yuiajvue,vpg,8,ai,2
yuiajvue,vpg,9,ai,1
yuiajvue,vpg,0,ai,2
yuiajvue,vpg,1,ai,2
yuiajvue,vpg,2,ai,2
yuiajvue,vpg,3,ai,2
yuiajvue,vpg,4,ai,2
yuiajvue,vpg,5,ai,2
yuiajvue,vpg,6,ai,1
yuiajvue,vpg,7,ai,1
yuiajvue,vpg,8,ai,2
yuiajvue,vpg,9,ai,1
oqdtdofq,ppo,0,human,1
oqdtdofq,ppo,1,human,2
oqdtdofq,ppo,2,human,1
oqdtdofq,ppo,3,human,2
oqdtdofq,ppo,4,human,1
oqdtdofq,ppo,5,human,2
oqdtdofq,ppo,6,human,1
oqdtdofq,ppo,7,human,2
oqdtdofq,ppo,8,human,1
oqdtdofq,ppo,9,human,2
oqdtdofq,ppo,0,human,2
oqdtdofq,ppo,1,human,2
oqdtdofq,ppo,2,human,2
oqdtdofq,ppo,3,human,1
oqdtdofq,ppo,4,human,1
oqdtdofq,ppo,5,human,2
oqdtdofq,ppo,6,human,2
oqdtdofq,ppo,7,human,2
oqdtdofq,ppo,8,human,2
oqdtdofq,ppo,9,human,1
oqdtdofq,ppo,0,human,2
oqdtdofq,ppo,1,human,2
oqdtdofq,ppo,2,human,1
oqdtdofq,ppo,3,human,1
oqdtdofq,ppo,4,human,2
oqdtdofq,ppo,5,human,2
oqdtdofq,ppo,6,human,1
oqdtdofq,ppo,7,human,1
oqdtdofq,ppo,8,human,2
oqdtdofq,ppo,9,human,1
icoshi,dqn,0,ai,2
icoshi,dqn,1,ai,1
icoshi,dqn,2,ai,2
icoshi,dqn,3,ai,1
icoshi,dqn,4,ai,2
icoshi,dqn,5,ai,1
icoshi,dqn,6,ai,2
icoshi,dqn,7,ai,1
icoshi,dqn,8,ai,1
icoshi,dqn,9,ai,1
icoshi,dqn,0,ai,2
icoshi,dqn,1,ai,2
icoshi,dqn,2,ai,1
icoshi,dqn,3,ai,1
icoshi,dqn,4,ai,1
icoshi,dqn,5,ai,1
icoshi,dqn,6,ai,1
icoshi,dqn,7,ai,1
icoshi,dqn,8,ai,1
icoshi,dqn,9,ai,1
icoshi,dqn,0,ai,1
icoshi,dqn,1,ai,1
icoshi,dqn,2,ai,1
icoshi,dqn,3,ai,1
icoshi,dqn,4,ai,1
icoshi,dqn,5,ai,1
icoshi,dqn,6,ai,1
icoshi,dqn,7,ai,1
icoshi,dqn,8,ai,2
icoshi,dqn,9,ai,1
lgeaqqjo,vpg,0,ai,2
lgeaqqjo,vpg,1,ai,2
lgeaqqjo,vpg,2,ai,2
lgeaqqjo,vpg,3,ai,1
lgeaqqjo,vpg,4,ai,1
lgeaqqjo,vpg,5,ai,1
lgeaqqjo,vpg,6,ai,2
lgeaqqjo,vpg,7,ai,2
lgeaqqjo,vpg,8,ai,1
lgeaqqjo,vpg,9,ai,1
lgeaqqjo,vpg,0,ai,1
lgeaqqjo,vpg,1,ai,2
lgeaqqjo,vpg,2,ai,1
lgeaqqjo,vpg,3,ai,1
lgeaqqjo,vpg,4,ai,1
lgeaqqjo,vpg,5,ai,2
lgeaqqjo,vpg,6,ai,2
lgeaqqjo,vpg,7,ai,2
lgeaqqjo,vpg,8,ai,2
lgeaqqjo,vpg,9,ai,1
lgeaqqjo,vpg,0,ai,2
lgeaqqjo,vpg,1,ai,1
lgeaqqjo,vpg,2,ai,1
lgeaqqjo,vpg,3,ai,1
lgeaqqjo,vpg,4,ai,1
lgeaqqjo,vpg,5,ai,2
lgeaqqjo,vpg,6,ai,1
