participantID,ai-type,turn,team-expectation,cooperation (dependent variable)
qfacnqqt,ppo,6,human,1
qfacnqqt,ppo,7,human,3
qfacnqqt,ppo,8,human,4
qfacnqqt,ppo,9,human,3
qfacnqqt,ppo,0,human,1
qfacnqqt,ppo,1,human,1
qfacnqqt,ppo,2,human,1
qfacnqqt,ppo,3,human,2
qfacnqqt,ppo,4,human,4
qfacnqqt,ppo,5,human,2
qfacnqqt,ppo,6,human,4
qfacnqqt,ppo,7,human,4
qfacnqqt,ppo,8,human,4
qfacnqqt,ppo,9,human,4
qfacnqqt,ppo,0,human,2
qfacnqqt,ppo,1,human,4
qfacnqqt,ppo,2,human,1
qfacnqqt,ppo,3,human,1
qfacnqqt,ppo,4,human,3
qfacnqqt,ppo,5,human,2
qfacnqqt,ppo,6,human,3
qfacnqqt,ppo,7,human,3
qfacnqqt,ppo,8,human,3
qfacnqqt,ppo,9,human,4
qfacnqqt,ppo,0,human,2
qfacnqqt,ppo,1,human,1
qfacnqqt,ppo,2,human,2
qfacnqqt,ppo,3,human,3
qfacnqqt,ppo,4,human,3
qfacnqqt,ppo,5,human,3
qfacnqqt,ppo,6,human,1
qfacnqqt,ppo,7,human,3
qfacnqqt,ppo,8,human,4
qfacnqqt,ppo,9,human,3
qfacnqqt,ppo,0,human,1
qfacnqqt,ppo,1,human,1
qfacnqqt,ppo,2,human,1
qfacnqqt,ppo,3,human,2
qfacnqqt,ppo,4,human,4
qfacnqqt,ppo,5,human,2
qfacnqqt,ppo,6,human,4
qfacnqqt,ppo,7,human,4
qfacnqqt,ppo,8,human,4
qfacnqqt,ppo,9,human,4
qfacnqqt,ppo,0,human,2
qfacnqqt,ppo,1,human,4
qfacnqqt,ppo,2,human,1
qfacnqqt,ppo,3,human,1
qfacnqqt,ppo,4,human,3
qfacnqqt,ppo,5,human,2
qfacnqqt,ppo,6,human,3
qfacnqqt,ppo,7,human,3
qfacnqqt,ppo,8,human,3
qfacnqqt,ppo,9,human,2
jpvtvfx,ppo,0,human,4
jpvtvfx,ppo,1,human,4
jpvtvfx,ppo,2,human,4
jpvtvfx,ppo,3,human,4
jpvtvfx,ppo,4,human,4
jpvtvfx,ppo,5,human,1
jpvtvfx,ppo,6,human,1
jpvtvfx,ppo,7,human,3
jpvtvfx,ppo,8,human,3
jpvtvfx,ppo,9,human,4
jpvtvfx,ppo,0,human,2
jpvtvfx,ppo,1,human,1
jpvtvfx,ppo,2,human,3
jpvtvfx,ppo,3,human,1
jpvtvfx,ppo,4,human,1
jpvtvfx,ppo,5,human,3
jpvtvfx,ppo,6,human,3
jpvtvfx,ppo,7,human,1
jpvtvfx,ppo,8,human,3
jpvtvfx,ppo,9,human,1
jpvtvfx,ppo,0,human,1
jpvtvfx,ppo,1,human,1
jpvtvfx,ppo,2,human,1
jpvtvfx,ppo,3,human,3
jpvtvfx,ppo,4,human,1
jpvtvfx,ppo,5,human,3
jpvtvfx,ppo,6,human,3
jpvtvfx,ppo,7,human,1
jpvtvfx,ppo,8,human,4
jpvtvfx,ppo,9,human,2
sswdrode,ppo,0,human,1
sswdrode,ppo,1,human,2
sswdrode,ppo,2,human,1
sswdrode,ppo,3,human,4
sswdrode,ppo,4,human,3
sswdrode,ppo,5,human,4
sswdrode,ppo,6,human,1
sswdrode,ppo,7,human,2
sswdrode,ppo,8,human,3
sswdrode,ppo,9,human,2
sswdrode,ppo,0,human,3
sswdrode,ppo,1,human,2
sswdrode,ppo,2,human,3
sswdrode,ppo,3,human,3
sswdrode,ppo,4,human,4
sswdrode,ppo,5,human,1
sswdrode,ppo,6,human,2
sswdrode,ppo,7,human,4
sswdrode,ppo,8,human,2
sswdrode,ppo,9,human,1
sswdrode,ppo,0,human,3
sswdrode,ppo,1,human,4
sswdrode,ppo,2,human,1
sswdrode,ppo,3,human,2
sswdrode,ppo,4,human,1
sswdrode,ppo,5,human,4
sswdrode,ppo,6,human,3
sswdrode,ppo,7,human,1
sswdrode,ppo,8,human,4
sswdrode,ppo,9,human,3
svnhtbkf,ppo,0,human,4
svnhtbkf,ppo,1,human,3
svnhtbkf,ppo,2,human,4
svnhtbkf,ppo,3,human,4
svnhtbkf,ppo,4,human,3
svnhtbkf,ppo,5,human,4
svnhtbkf,ppo,6,human,4
svnhtbkf,ppo,7,human,1
svnhtbkf,ppo,8,human,3
svnhtbkf,ppo,9,human,4
svnhtbkf,ppo,0,human,2
svnhtbkf,ppo,1,human,1
svnhtbkf,ppo,2,human,2
svnhtbkf,ppo,3,human,2
svnhtbkf,ppo,4,human,2
svnhtbkf,ppo,5,human,2
svnhtbkf,ppo,6,human,4
svnhtbkf,ppo,7,human,3
svnhtbkf,ppo,8,human,4
svnhtbkf,ppo,9,human,4
svnhtbkf,ppo,0,human,4
svnhtbkf,ppo,1,human,4
svnhtbkf,ppo,2,human,2
svnhtbkf,ppo,3,human,2
svnhtbkf,ppo,4,human,4
svnhtbkf,ppo,5,human,4
svnhtbkf,ppo,6,human,2
svnhtbkf,ppo,7,human,1
svnhtbkf,ppo,8,human,4
svnhtbkf,ppo,9,human,2
nvdntiti,ppo,0,human,4
nvdntiti,ppo,1,human,3
nvdntiti,ppo,2,human,4
nvdntiti,ppo,3,human,4
nvdntiti,ppo,4,human,4
nvdntiti,ppo,5,human,2
nvdntiti,ppo,6,human,4
nvdntiti,ppo,7,human,2
nvdntiti,ppo,8,human,4
nvdntiti,ppo,9,human,2
nvdntiti,ppo,0,human,4
nvdntiti,ppo,1,human,2
nvdntiti,ppo,2,human,2
nvdntiti,ppo,3,human,2
nvdntiti,ppo,4,human,4
nvdntiti,ppo,5,human,2
nvdntiti,ppo,6,human,2
nvdntiti,ppo,7,human,4
nvdntiti,ppo,8,human,2
nvdntiti,ppo,9,human,4
nvdntiti,ppo,0,human,4
nvdntiti,ppo,1,human,4
nvdntiti,ppo,2,human,4
nvdntiti,ppo,3,human,2
nvdntiti,ppo,4,human,4
nvdntiti,ppo,5,human,2
nvdntiti,ppo,6,human,3
nvdntiti,ppo,7,human,4
nvdntiti,ppo,8,human,4
nvdntiti,ppo,9,human,4
ojvdnr,dqn,0,ai,2
ojvdnr,dqn,1,ai,2
ojvdnr,dqn,2,ai,4
ojvdnr,dqn,3,ai,4
ojvdnr,dqn,4,ai,4
ojvdnr,dqn,5,ai,4
ojvdnr,dqn,6,ai,4
ojvdnr,dqn,7,ai,4
ojvdnr,dqn,8,ai,4
ojvdnr,dqn,9,ai,4
ojvdnr,dqn,0,ai,2
ojvdnr,dqn,1,ai,2
ojvdnr,dqn,2,ai,4
ojvdnr,dqn,3,ai,4
ojvdnr,dqn,4,ai,4
ojvdnr,dqn,5,ai,4
ojvdnr,dqn,6,ai,4
ojvdnr,dqn,7,ai,4
ojvdnr,dqn,8,ai,4
ojvdnr,dqn,9,ai,4
ojvdnr,dqn,0,ai,2
ojvdnr,dqn,1,ai,2
ojvdnr,dqn,2,ai,4
ojvdnr,dqn,3,ai,4
ojvdnr,dqn,4,ai,4
ojvdnr,dqn,5,ai,4
ojvdnr,dqn,6,ai,4
ojvdnr,dqn,7,ai,4
ojvdnr,dqn,8,ai,4
ojvdnr,dqn,9,ai,4
nixnkhua,dqn,0,ai,2
nixnkhua,dqn,1,ai,2
nixnkhua,dqn,2,ai,4
nixnkhua,dqn,3,ai,4
nixnkhua,dqn,4,ai,4
nixnkhua,dqn,5,ai,4
nixnkhua,dqn,6,ai,4
nixnkhua,dqn,7,ai,4
nixnkhua,dqn,8,ai,4
nixnkhua,dqn,9,ai,4
nixnkhua,dqn,0,ai,2
nixnkhua,dqn,1,ai,2
nixnkhua,dqn,2,ai,4
nixnkhua,dqn,3,ai,4
nixnkhua,dqn,4,ai,4
nixnkhua,dqn,5,ai,4
nixnkhua,dqn,6,ai,4
nixnkhua,dqn,7,ai,4
nixnkhua,dqn,8,ai,4
nixnkhua,dqn,9,ai,4
nixnkhua,dqn,0,ai,2
nixnkhua,dqn,1,ai,2
nixnkhua,dqn,2,ai,4
nixnkhua,dqn,3,ai,4
nixnkhua,dqn,4,ai,4
nixnkhua,dqn,5,ai,4
nixnkhua,dqn,6,ai,4
nixnkhua,dqn,7,ai,4
nixnkhua,dqn,8,ai,4
nixnkhua,dqn,9,ai,4
audyun,dqn,0,ai,1
audyun,dqn,1,ai,1
audyun,dqn,2,ai,1
audyun,dqn,3,ai,1
audyun,dqn,4,ai,1
audyun,dqn,5,ai,1
audyun,dqn,6,ai,1
audyun,dqn,7,ai,1
audyun,dqn,8,ai,2
audyun,dqn,9,ai,3
audyun,dqn,0,ai,1
audyun,dqn,1,ai,1
audyun,dqn,2,ai,1
audyun,dqn,3,ai,2
audyun,dqn,4,ai,4
audyun,dqn,5,ai,4
audyun,dqn,6,ai,4
audyun,dqn,7,ai,3
audyun,dqn,8,ai,4
audyun,dqn,9,ai,4
audyun,dqn,0,ai,1
audyun,dqn,1,ai,2
audyun,dqn,2,ai,4
audyun,dqn,3,ai,4
audyun,dqn,4,ai,4
audyun,dqn,5,ai,3
audyun,dqn,6,ai,4
audyun,dqn,7,ai,4
audyun,dqn,8,ai,4
audyun,dqn,9,ai,3
etuniodi,dqn,0,ai,1
etuniodi,dqn,1,ai,1
etuniodi,dqn,2,ai,1
etuniodi,dqn,3,ai,1
etuniodi,dqn,4,ai,1
etuniodi,dqn,5,ai,1
etuniodi,dqn,6,ai,1
etuniodi,dqn,7,ai,1
etuniodi,dqn,8,ai,1
etuniodi,dqn,9,ai,1
etuniodi,dqn,0,ai,1
etuniodi,dqn,1,ai,1
etuniodi,dqn,2,ai,1
etuniodi,dqn,3,ai,1
etuniodi,dqn,4,ai,1
etuniodi,dqn,5,ai,1
etuniodi,dqn,6,ai,1
etuniodi,dqn,7,ai,1
etuniodi,dqn,8,ai,1
etuniodi,dqn,9,ai,2
etuniodi,dqn,0,ai,1
etuniodi,dqn,1,ai,1
etuniodi,dqn,2,ai,1
etuniodi,dqn,3,ai,1
etuniodi,dqn,4,ai,1
etuniodi,dqn,5,ai,1
etuniodi,dqn,6,ai,1
etuniodi,dqn,7,ai,1
etuniodi,dqn,8,ai,1
etuniodi,dqn,9,ai,2
fwjxvver,dqn,0,ai,2
fwjxvver,dqn,1,ai,2
fwjxvver,dqn,2,ai,4
fwjxvver,dqn,3,ai,4
fwjxvver,dqn,4,ai,4
fwjxvver,dqn,5,ai,4
fwjxvver,dqn,6,ai,4
fwjxvver,dqn,7,ai,4
fwjxvver,dqn,8,ai,4
fwjxvver,dqn,9,ai,4
fwjxvver,dqn,0,ai,2
fwjxvver,dqn,1,ai,2
fwjxvver,dqn,2,ai,4
fwjxvver,dqn,3,ai,4
fwjxvver,dqn,4,ai,4
fwjxvver,dqn,5,ai,4
fwjxvver,dqn,6,ai,4
fwjxvver,dqn,7,ai,4
fwjxvver,dqn,8,ai,4
fwjxvver,dqn,9,ai,4
fwjxvver,dqn,0,ai,2
fwjxvver,dqn,1,ai,2
fwjxvver,dqn,2,ai,4
fwjxvver,dqn,3,ai,4
fwjxvver,dqn,4,ai,4
fwjxvver,dqn,5,ai,4
fwjxvver,dqn,6,ai,4
fwjxvver,dqn,7,ai,4
fwjxvver,dqn,8,ai,4
fwjxvver,dqn,9,ai,4
fyltj,dqn,0,ai,1
fyltj,dqn,1,ai,1
fyltj,dqn,2,ai,1
fyltj,dqn,3,ai,2
fyltj,dqn,4,ai,3
fyltj,dqn,5,ai,4
fyltj,dqn,6,ai,3
fyltj,dqn,7,ai,3
fyltj,dqn,8,ai,4
fyltj,dqn,9,ai,3
fyltj,dqn,0,ai,2
fyltj,dqn,1,ai,1
fyltj,dqn,2,ai,1
fyltj,dqn,3,ai,1
fyltj,dqn,4,ai,2
fyltj,dqn,5,ai,3
fyltj,dqn,6,ai,3
fyltj,dqn,7,ai,3
fyltj,dqn,8,ai,4
fyltj,dqn,9,ai,4
fyltj,dqn,0,ai,1
fyltj,dqn,1,ai,2
fyltj,dqn,2,ai,4
fyltj,dqn,3,ai,4
fyltj,dqn,4,ai,3
fyltj,dqn,5,ai,3
fyltj,dqn,6,ai,4
fyltj,dqn,7,ai,4
fyltj,dqn,8,ai,3
fyltj,dqn,9,ai,4
opdxql,dqn,0,ai,2
opdxql,dqn,1,ai,2
opdxql,dqn,2,ai,3
opdxql,dqn,3,ai,4
opdxql,dqn,4,ai,3
opdxql,dqn,5,ai,3
opdxql,dqn,6,ai,4
opdxql,dqn,7,ai,3
opdxql,dqn,8,ai,4
opdxql,dqn,9,ai,3
opdxql,dqn,0,ai,1
opdxql,dqn,1,ai,1
opdxql,dqn,2,ai,2
opdxql,dqn,3,ai,3
opdxql,dqn,4,ai,3
opdxql,dqn,5,ai,3
opdxql,dqn,6,ai,4
opdxql,dqn,7,ai,3
opdxql,dqn,8,ai,4
opdxql,dqn,9,ai,4
opdxql,dqn,0,ai,1
opdxql,dqn,1,ai,2
opdxql,dqn,2,ai,3
opdxql,dqn,3,ai,4
opdxql,dqn,4,ai,4
opdxql,dqn,5,ai,4
opdxql,dqn,6,ai,4
opdxql,dqn,7,ai,4
opdxql,dqn,8,ai,4
opdxql,dqn,9,ai,4
lexjgkoz,dqn,0,ai,1
lexjgkoz,dqn,1,ai,1
lexjgkoz,dqn,2,ai,1
lexjgkoz,dqn,3,ai,2
lexjgkoz,dqn,4,ai,3
lexjgkoz,dqn,5,ai,4
lexjgkoz,dqn,6,ai,4
lexjgkoz,dqn,7,ai,3
lexjgkoz,dqn,8,ai,4
lexjgkoz,dqn,9,ai,4
lexjgkoz,dqn,0,ai,1
lexjgkoz,dqn,1,ai,2
lexjgkoz,dqn,2,ai,3
lexjgkoz,dqn,3,ai,4
lexjgkoz,dqn,4,ai,4
lexjgkoz,dqn,5,ai,4
lexjgkoz,dqn,6,ai,3
lexjgkoz,dqn,7,ai,4
lexjgkoz,dqn,8,ai,3
lexjgkoz,dqn,9,ai,4
lexjgkoz,dqn,0,ai,1
lexjgkoz,dqn,1,ai,2
lexjgkoz,dqn,2,ai,3
lexjgkoz,dqn,3,ai,4
lexjgkoz,dqn,4,ai,3
lexjgkoz,dqn,5,ai,4
lexjgkoz,dqn,6,ai,3
lexjgkoz,dqn,7,ai,4
lexjgkoz,dqn,8,ai,4
lexjgkoz,dqn,9,ai,4
yrbrm,dqn,0,ai,2
yrbrm,dqn,1,ai,1
yrbrm,dqn,2,ai,2
yrbrm,dqn,3,ai,3
yrbrm,dqn,4,ai,4
yrbrm,dqn,5,ai,3
yrbrm,dqn,6,ai,4
yrbrm,dqn,7,ai,4
yrbrm,dqn,8,ai,4
yrbrm,dqn,9,ai,3
yrbrm,dqn,0,ai,2
yrbrm,dqn,1,ai,1
yrbrm,dqn,2,ai,2
yrbrm,dqn,3,ai,3
yrbrm,dqn,4,ai,4
yrbrm,dqn,5,ai,4
yrbrm,dqn,6,ai,3
yrbrm,dqn,7,ai,4
yrbrm,dqn,8,ai,3
yrbrm,dqn,9,ai,3
yrbrm,dqn,0,ai,1
yrbrm,dqn,1,ai,1
yrbrm,dqn,2,ai,1
yrbrm,dqn,3,ai,2
yrbrm,dqn,4,ai,4
yrbrm,dqn,5,ai,4
yrbrm,dqn,6,ai,4
yrbrm,dqn,7,ai,4
yrbrm,dqn,8,ai,3
yrbrm,dqn,9,ai,3
yrbrm,dqn,0,ai,2
yrbrm,dqn,1,ai,1
yrbrm,dqn,2,ai,2
yrbrm,dqn,3,ai,3
yrbrm,dqn,4,ai,4
yrbrm,dqn,5,ai,3
yrbrm,dqn,6,ai,4
yrbrm,dqn,7,ai,4
yrbrm,dqn,8,ai,4
yrbrm,dqn,9,ai,3
yrbrm,dqn,0,ai,2
yrbrm,dqn,1,ai,1
yrbrm,dqn,2,ai,2
yrbrm,dqn,3,ai,3
yrbrm,dqn,4,ai,4
yrbrm,dqn,5,ai,4
yrbrm,dqn,6,ai,3
yrbrm,dqn,7,ai,4
yrbrm,dqn,8,ai,3
yrbrm,dqn,9,ai,3
yrbrm,dqn,0,ai,1
yrbrm,dqn,1,ai,1
yrbrm,dqn,2,ai,1
yrbrm,dqn,3,ai,2
yrbrm,dqn,4,ai,4
yrbrm,dqn,5,ai,4
yrbrm,dqn,6,ai,4
yrbrm,dqn,7,ai,4
yrbrm,dqn,8,ai,3
yrbrm,dqn,9,ai,4
ymwacqnq,dqn,0,ai,2
ymwacqnq,dqn,1,ai,2
ymwacqnq,dqn,2,ai,4
ymwacqnq,dqn,3,ai,4
ymwacqnq,dqn,4,ai,4
ymwacqnq,dqn,5,ai,4
ymwacqnq,dqn,6,ai,4
ymwacqnq,dqn,7,ai,4
ymwacqnq,dqn,8,ai,4
ymwacqnq,dqn,9,ai,4
ymwacqnq,dqn,0,ai,1
ymwacqnq,dqn,1,ai,1
ymwacqnq,dqn,2,ai,1
ymwacqnq,dqn,3,ai,1
ymwacqnq,dqn,4,ai,1
ymwacqnq,dqn,5,ai,1
ymwacqnq,dqn,6,ai,1
ymwacqnq,dqn,7,ai,1
ymwacqnq,dqn,8,ai,1
ymwacqnq,dqn,9,ai,1
ymwacqnq,dqn,0,ai,1
ymwacqnq,dqn,1,ai,1
ymwacqnq,dqn,2,ai,1
ymwacqnq,dqn,3,ai,1
ymwacqnq,dqn,4,ai,1
ymwacqnq,dqn,5,ai,1
ymwacqnq,dqn,6,ai,1
ymwacqnq,dqn,7,ai,1
ymwacqnq,dqn,8,ai,1
ymwacqnq,dqn,9,ai,2
qcntj,dqn,0,ai,1
qcntj,dqn,1,ai,1
qcntj,dqn,2,ai,1
qcntj,dqn,3,ai,1
qcntj,dqn,4,ai,1
qcntj,dqn,5,ai,1
qcntj,dqn,6,ai,1
qcntj,dqn,7,ai,1
qcntj,dqn,8,ai,1
qcntj,dqn,9,ai,1
qcntj,dqn,0,ai,1
qcntj,dqn,1,ai,1
qcntj,dqn,2,ai,1
qcntj,dqn,3,ai,1
qcntj,dqn,4,ai,1
qcntj,dqn,5,ai,1
qcntj,dqn,6,ai,2
qcntj,dqn,7,ai,4
qcntj,dqn,8,ai,4
qcntj,dqn,9,ai,4
qcntj,dqn,0,ai,2
qcntj,dqn,1,ai,2
qcntj,dqn,2,ai,4
qcntj,dqn,3,ai,4
qcntj,dqn,4,ai,4
qcntj,dqn,5,ai,4
qcntj,dqn,6,ai,4
qcntj,dqn,7,ai,4
qcntj,dqn,8,ai,4
qcntj,dqn,9,ai,4
hqtecqn,dqn,0,ai,1
hqtecqn,dqn,1,ai,2
hqtecqn,dqn,2,ai,3
hqtecqn,dqn,3,ai,4
hqtecqn,dqn,4,ai,3
hqtecqn,dqn,5,ai,4
hqtecqn,dqn,6,ai,4
hqtecqn,dqn,7,ai,4
hqtecqn,dqn,8,ai,4
hqtecqn,dqn,9,ai,4
hqtecqn,dqn,0,ai,1
hqtecqn,dqn,1,ai,1
hqtecqn,dqn,2,ai,1
hqtecqn,dqn,3,ai,2
hqtecqn,dqn,4,ai,4
hqtecqn,dqn,5,ai,4
hqtecqn,dqn,6,ai,4
hqtecqn,dqn,7,ai,3
hqtecqn,dqn,8,ai,4
hqtecqn,dqn,9,ai,4
hqtecqn,dqn,0,ai,2
hqtecqn,dqn,1,ai,2
hqtecqn,dqn,2,ai,4
hqtecqn,dqn,3,ai,4
hqtecqn,dqn,4,ai,4
hqtecqn,dqn,5,ai,4
hqtecqn,dqn,6,ai,4
hqtecqn,dqn,7,ai,4
hqtecqn,dqn,8,ai,4
hqtecqn,dqn,9,ai,4
gjdmzpmb,dqn,0,ai,2
gjdmzpmb,dqn,1,ai,2
gjdmzpmb,dqn,2,ai,3
gjdmzpmb,dqn,3,ai,4
gjdmzpmb,dqn,4,ai,3
gjdmzpmb,dqn,5,ai,3
gjdmzpmb,dqn,6,ai,3
gjdmzpmb,dqn,7,ai,4
gjdmzpmb,dqn,8,ai,3
gjdmzpmb,dqn,9,ai,4
gjdmzpmb,dqn,0,ai,1
gjdmzpmb,dqn,1,ai,2
gjdmzpmb,dqn,2,ai,3
gjdmzpmb,dqn,3,ai,4
gjdmzpmb,dqn,4,ai,3
gjdmzpmb,dqn,5,ai,4
gjdmzpmb,dqn,6,ai,3
gjdmzpmb,dqn,7,ai,3
gjdmzpmb,dqn,8,ai,4
gjdmzpmb,dqn,9,ai,3
gjdmzpmb,dqn,0,ai,1
gjdmzpmb,dqn,1,ai,1
gjdmzpmb,dqn,2,ai,2
gjdmzpmb,dqn,3,ai,3
gjdmzpmb,dqn,4,ai,4
gjdmzpmb,dqn,5,ai,3
gjdmzpmb,dqn,6,ai,4
gjdmzpmb,dqn,7,ai,3
gjdmzpmb,dqn,8,ai,3
gjdmzpmb,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,1
rfpxeuxd,dqn,2,ai,1
rfpxeuxd,dqn,3,ai,2
rfpxeuxd,dqn,4,ai,3
rfpxeuxd,dqn,5,ai,3
rfpxeuxd,dqn,6,ai,3
rfpxeuxd,dqn,7,ai,3
rfpxeuxd,dqn,8,ai,3
rfpxeuxd,dqn,9,ai,3
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
rfpxeuxd,dqn,0,ai,2
rfpxeuxd,dqn,1,ai,2
rfpxeuxd,dqn,2,ai,4
rfpxeuxd,dqn,3,ai,4
rfpxeuxd,dqn,4,ai,4
rfpxeuxd,dqn,5,ai,4
rfpxeuxd,dqn,6,ai,4
rfpxeuxd,dqn,7,ai,4
rfpxeuxd,dqn,8,ai,4
rfpxeuxd,dqn,9,ai,4
